Date,Open,High,Low,Adj Close,Volume,RSI,EMA_short,EMA_long
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,29.497669199732325,679.478055388594,756.7820975867282
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,30.280610799596033,668.2641448400524,752.9197193103357
2018-03-22,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,28.633589902824898,656.0201335569224,748.6975867768081
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,28.627303774454003,644.9343130805191,744.5574171090433
2018-03-24,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,27.5966261255341,633.6490476327465,740.2382410450801
2018-03-25,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,27.423895374621704,623.2336133157885,735.9619785947754
2018-03-26,524.2869873046875,526.3790283203125,470.44000244140625,489.95098876953125,1638880000,24.773206542885752,610.5400300256688,731.0904738457606
2018-03-27,489.5899963378906,491.4590148925781,449.97100830078125,450.1159973144531,1617939968,22.1160593023192,595.2615507198387,725.5266228253387
2018-03-28,450.2909851074219,466.21099853515625,444.8609924316406,446.27899169921875,1514179968,21.873927907768653,581.0727355750179,719.9969667634354
2018-03-29,448.07501220703125,450.81298828125,385.81298828125,385.9679870605469,1970230016,18.468694360914313,562.4913309545921,713.382531521794
2018-03-30,385.9049987792969,409.9289855957031,368.63299560546875,394.6449890136719,1878130048,20.37934905829024,546.5059650554568,707.0708970166827
2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,20.794653748963675,532.2155875008821,700.9201267932319
2018-04-01,397.2539978027344,400.52801513671875,363.80499267578125,379.60699462890625,1256930048,19.76736579574906,517.6814357987892,694.5574905127502
2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.42498779296875,1102259968,21.449684061889315,505.18082170299675,688.4558567955268
2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,28.616193412298532,496.7724582428155,683.0783745891023
2018-04-04,416.4849853515625,417.47198486328125,375.30999755859375,380.5429992675781,1287730048,25.627449921712756,485.70298595945957,677.087575077785
2018-04-05,379.9469909667969,387.71600341796875,369.8160095214844,383.23199462890625,1210680064,26.23805153775924,475.9438439279783,671.2686526926586
2018-04-06,382.7309875488281,385.19500732421875,366.9110107421875,370.2850036621094,967105984,25.17193685271629,465.8810972359908,665.308580434628
2018-04-07,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,28.771504493331744,458.2080399145944,659.7641332054537
2018-04-08,385.7430114746094,402.5899963378906,385.60198974609375,400.50799560546875,948488000,32.2991540742928,452.71279759943957,654.6303483024838
2018-04-09,400.85699462890625,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,32.07711950501694,447.5521503020227,649.558975088109
2018-04-10,399.4110107421875,415.88800048828125,393.8789978027344,414.2430114746094,1196000000,35.8253284784613,444.3798513660786,644.8992530363566
2018-04-11,415.02398681640625,430.5400085449219,412.47100830078125,430.5400085449219,1439040000,39.53240269248105,443.06177109739696,640.6545155216747
2018-04-12,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,51.116821612964415,447.8121747568339,637.7294956008789
2018-04-13,493.1600036621094,526.469970703125,482.65899658203125,492.7349853515625,2419249920,51.08220289345705,452.09053767061755,634.8583171801004
2018-04-14,492.5799865722656,512.0239868164062,488.27899169921875,501.4779968261719,1519079936,52.54353407049313,456.79410520924176,632.2171227176464
2018-04-15,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984,57.27130011564983,463.92819293856996,630.2267247701125
2018-04-16,532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968,53.39522791629052,468.425222484785,627.8687104810771
2018-04-17,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936,51.88462571512133,471.7079643863457,625.3939639854354
2018-04-18,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032,55.46589513297015,476.76330125096456,623.4017865097801
2018-04-19,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888,61.50837109839991,485.4419370414233,622.3025229561365
2018-04-20,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952,66.85540342281062,497.8491828068235,622.1721367110273
2018-04-21,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032,64.77461111600812,508.0916434472451,621.8399165688535
2018-04-22,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952,66.55354779089066,518.9267236286087,621.8403139704913
2018-04-23,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080,68.68271352764846,530.7001760099614,622.2503666370718
2018-04-24,643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096,74.25219674932717,547.6009230584918,623.9515082882095
2018-04-25,707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032,58.49671721393333,554.0595033029211,623.7824886315124
2018-04-26,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984,62.81660401066039,564.4166002260804,624.5552912525932
2018-04-27,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920,60.56802680891977,572.2847318637752,625.0003742460443
2018-04-28,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968,63.79343674493116,582.8936124972847,626.1623070038578
2018-04-29,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872,64.23842020461615,592.987647635192,627.4042609531936
2018-04-30,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032,61.29753769161623,600.3149203585517,628.2462362062089
2018-05-01,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128,61.663464725446076,607.2956875695676,629.144587490724
2018-05-02,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,2822269952,63.03740468216524,614.9007636883141,630.2931894575692
2018-05-03,686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,4210939904,70.71347915675531,630.580979507061,633.2486318402937
2018-05-04,776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,3533410048,71.13617157555244,645.3469836909123,636.2659663273671
2018-05-05,784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,3035040000,73.21349393314512,661.6110800172243,639.8274322439972
2018-05-06,816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,3105570048,69.05616215301598,674.0586889794974,642.8469083207714
2018-05-07,793.3389892578125,795.7579956054688,710.177978515625,753.7249755859375,4316120064,62.85835586306225,681.645954370587,645.042513613151
2018-05-08,755.0089721679688,774.2490234375,728.1290283203125,752.8569946289062,2920489984,62.722679610150806,688.4279582047127,647.1774538312848
2018-05-09,752.9019775390625,759.5289916992188,718.4719848632812,752.2750244140625,2877870080,62.62557355220359,694.5086311770317,649.2585938428249
2018-05-10,752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,2748950016,58.4602303928488,697.6294260686536,650.8035123318593
2018-05-11,727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,3290080000,51.463547758482775,695.9110043987966,651.3734625537068
2018-05-12,679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,2668480000,52.29246447958456,694.9716681353696,652.0600865354712
2018-05-13,687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,2362500096,57.94308475673294,698.6406494253047,653.6726783205052
2018-05-14,732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,3005110016,57.48995690008117,701.6795410257964,655.1949819424846
2018-05-15,731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,2523069952,54.152276209755485,702.3644391833099,656.2578728283698
2018-05-16,708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,2476130048,53.870791066312854,702.8106819080393,657.2636572831144
2018-05-17,708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904,48.74355610463827,699.9389010045952,657.5684756026938
2018-05-18,672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,2305740032,51.84339476167521,699.4082441845892,658.297159341146
2018-05-19,695.072021484375,715.5780029296875,686.791015625,696.530029296875,2021549952,52.15229356255969,699.1341284809973,659.0542458749228
2018-05-20,697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,2156910080,54.854591606597566,700.6803084880154,660.1693898883834
2018-05-21,717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,2005170048,52.14986314298594,700.5414205237549,660.9427086007577
2018-05-22,700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,2230469888,44.632300710051005,695.5128116959717,660.6812891795947
2018-05-23,646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,2995429888,37.428242197480486,684.853022198513,659.1546304230217
2018-05-24,584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,2791099904,40.349837208055824,676.9389253113034,658.0180041747008
2018-05-25,602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,2110919936,38.747362293284226,668.3479808806137,656.6064399096385
2018-05-26,587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,1694300032,38.84195909704017,660.6272235869243,655.2336396994848
2018-05-27,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016,37.19493704803505,652.2501575105654,653.5986771269238
2018-05-28,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096,31.62615412042583,639.2773816278627,650.8746639311864
2018-05-29,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096,40.011996827675624,632.2402977098074,649.1818587144952
2018-05-30,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048,39.403682139622006,625.3212242951084,647.4077630341184
2018-05-31,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000,42.329043595098625,620.7806333652171,646.0263225687149
2018-06-01,578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,1945890048,42.72253390269592,616.9008615956875,644.7197227116147
2018-06-02,580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,1880390016,44.70570250113065,614.5110636721399,643.6719654974925
2018-06-03,591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,1832550016,48.97287115863366,614.8746747026206,643.1701241904567
2018-06-04,619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,1903430016,45.38665784476012,612.7899423834722,642.176359064934
2018-06-05,593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,1844269952,48.01287862433382,612.4578505865343,641.5254010342546
2018-06-06,610.2620239257812,611.6430053710938,596.39599609375,607.1240234375,1756530048,47.684815558584695,611.949867048531,640.8441856362991
2018-06-07,607.68701171875,616.1439819335938,601.6929931640625,605.18701171875,1880140032,47.37648989866035,611.3057855885519,640.1381029844665
2018-06-08,605.4429931640625,608.8109741210938,595.593017578125,601.0770263671875,1637779968,46.690170504148725,610.3316180436601,639.3646163187778
2018-06-09,600.905029296875,608.5830078125,597.56201171875,597.56201171875,1519309952,46.07850795917697,609.1154650603353,638.5368419702625
2018-06-10,594.344970703125,594.344970703125,511.8890075683594,526.47900390625,2234880000,35.890892093598154,601.2453259028034,636.317874879886
2018-06-11,524.8569946289062,536.8579711914062,515.2689819335938,533.2839965820312,1982119936,37.31250116014409,594.7728183484442,634.2776000621067
2018-06-12,532.7100219726562,538.9550170898438,491.2349853515625,496.8429870605469,1932760064,33.1010808524619,585.4461677495968,631.5561225769272
2018-06-13,498.01800537109375,501.9049987792969,459.0039978027344,477.4939880371094,2080130048,31.103887016074335,575.165007776979,628.5053872395051
2018-06-14,478.3810119628906,523.5449829101562,467.46600341796875,519.7420043945312,2458650112,39.62585810423526,569.8866265024602,626.3516568861393
2018-06-15,520.47998046875,521.3049926757812,487.468994140625,491.0039978027344,1808269952,36.34904354451064,562.3739951977244,623.6715052211214
2018-06-16,490.41400146484375,503.2229919433594,488.85101318359375,499.6419982910156,1314109952,38.000181683180564,556.3995193018474,621.2154753809212
2018-06-17,499.4599914550781,507.6409912109375,498.64801025390625,500.447998046875,1264870016,38.16055384211883,551.07080299185,618.8240401861876
2018-06-18,499.38299560546875,521.7960205078125,494.0660095214844,518.8909912109375,1513869952,41.84829739249159,548.0060590127155,616.8451679292519
2018-06-19,519.0230102539062,542.35302734375,516.31201171875,537.9569702148438,1726569984,45.45134574305815,547.0490029367277,615.2830254002538
2018-06-20,538.5059814453125,541.0150146484375,519.3690185546875,536.2680053710938,1596290048,45.18562061225314,546.0222412638102,613.7183715382903
2018-06-21,536.447021484375,543.7169799804688,524.2589721679688,527.3670043945312,1462070016,43.74163663614898,544.2455520381646,612.0084434760377
2018-06-22,527.1939697265625,527.1939697265625,456.87701416015625,465.8169860839844,2226030080,35.36782735383228,536.7761648044332,609.1135631316405
2018-06-23,466.27398681640625,479.1289978027344,462.39300537109375,474.5199890136719,1651379968,37.189476018920544,530.847005205313,606.4483438421757
2018-06-24,474.76800537109375,475.3590087890625,426.468994140625,457.6719970703125,2490579968,35.13546034854963,523.8779568115035,603.5022775694655
2018-06-25,455.9360046386719,470.343994140625,448.89599609375,460.30999755859375,4007950080,35.730951771225115,517.8238654540835,600.6667868761808
2018-06-26,460.7330017089844,461.2130126953125,432.7720031738281,432.7720031738281,1356560000,32.40371551594471,509.7236880940592,597.342137693956
2018-06-27,432.2439880371094,444.2430114746094,424.8389892578125,442.364990234375,1368940032,34.674149620785364,503.3085740121845,594.2732832888158
2018-06-28,442.2900085449219,443.6180114746094,419.6830139160156,422.364990234375,1360790016,32.25417207814231,495.59966127144077,590.8691586738764
2018-06-29,422.5870056152344,441.7929992675781,407.9469909667969,436.0090026855469,1564499968,35.54235007650124,489.9243604537366,587.8026209315333
2018-06-30,436.2090148925781,458.7969970703125,436.2090148925781,455.17999267578125,1475939968,39.93154513851721,486.61537304631224,585.1764302730035
2018-07-01,455.24200439453125,457.1390075683594,446.385009765625,453.9179992675781,1511730048,39.740682245463795,483.50133744833755,582.5772534214109
2018-07-02,453.8240051269531,479.1300048828125,447.1109924316406,475.34698486328125,1625789952,44.56153976855464,482.72473244023695,580.4538817667944
2018-07-03,475.385986328125,483.85400390625,462.5820007324219,464.19500732421875,1683939968,42.65862039124347,480.9599967149019,578.1517258372385
2018-07-04,464.1510009765625,481.4360046386719,455.18499755859375,467.3179931640625,1549769984,43.38402538316923,479.6607582814886,575.9569984575716
2018-07-05,467.2869873046875,483.2250061035156,464.6289978027344,474.4119873046875,1828610048,45.075111106137676,479.160875331317,573.9462061575144
2018-07-06,474.35699462890625,479.6520080566406,457.614990234375,474.0119934082031,1627609984,44.99392041593432,478.6705056243538,571.9673108555479
2018-07-07,474.0570068359375,491.6600036621094,466.83599853515625,491.6600036621094,1358360064,49.31007217749087,479.90760067556863,570.3770671487472
2018-07-08,492.0679931640625,503.1990051269531,488.4169921875,489.1189880371094,1344560000,48.720318115704515,480.78487566238203,568.7679962752494
2018-07-09,488.87799072265625,490.85198974609375,475.17498779296875,476.6820068359375,1533799936,45.84492371611158,480.3941262503397,566.944511335857
2018-07-10,476.1619873046875,478.3179931640625,433.9599914550781,434.42401123046875,1789069952,37.73696674177389,476.01602005797105,564.3203430169384
2018-07-11,434.5150146484375,447.3160095214844,429.5069885253906,446.51800537109375,1422470016,40.9398339164755,473.20668532588746,561.9876234595949
2018-07-12,446.50201416015625,446.50201416015625,422.80999755859375,430.0740051269531,1495440000,38.08571715501838,469.09881102122705,559.3754726015228
2018-07-13,430.7409973144531,442.3630065917969,430.7409973144531,434.0270080566406,1489670016,39.177837263313634,465.75863931031404,556.8933247887528
2018-07-14,434.510986328125,439.4339904785156,431.4739990234375,436.08599853515625,1235820032,39.77073196225997,462.93267352220374,554.5011005065033
2018-07-15,435.88299560546875,454.0010070800781,433.9209899902344,449.8500061035156,1350160000,43.70140612697495,461.68670519661435,552.4288016074343
2018-07-16,450.42498779296875,480.6579895019531,446.7980041503906,480.6579895019531,1858680064,51.3202547993595,463.49349417807514,551.0075974073256
2018-07-17,480.0769958496094,508.7799987792969,468.9150085449219,501.00201416015625,2288100096,55.57394963190242,467.0657341763686,550.0173878380748
2018-07-18,500.8380126953125,513.4329833984375,474.3590087890625,480.51300048828125,2371559936,50.785396779346605,468.34642620607457,548.6410633360987
2018-07-19,480.62799072265625,483.239990234375,465.1419982910156,469.6189880371094,2068739968,48.40915533882163,468.4676225709351,547.0762697658216
2018-07-20,469.3070068359375,469.3070068359375,443.6929931640625,450.697998046875,1821350016,44.53175422162384,466.7752773781674,545.1677891377236
2018-07-21,450.6789855957031,468.0830078125,445.7760009765625,462.4360046386719,1504310016,47.33553846474152,466.36201330773923,543.5295359793266
2018-07-22,462.43798828125,470.89801025390625,458.1189880371094,459.6570129394531,1338589952,46.73628511218626,465.7234418440929,541.8686939389331
2018-07-23,459.4389953613281,469.7659912109375,449.7279968261719,450.8529968261719,1596999936,44.810704413257966,464.3072089852433,540.0664029069973
2018-07-24,451.135986328125,481.1419982910156,450.56500244140625,479.37298583984375,2287520000,51.71544708930993,465.7420448761576,538.8645530640833
2018-07-25,479.906005859375,482.8680114746094,466.4739990234375,472.4930114746094,1930780032,50.095531715004924,466.3849940760101,537.5502651118165
2018-07-26,472.33099365234375,483.6960144042969,461.42401123046875,464.0369873046875,1621560064,48.110995599456324,466.1613743835032,536.0945566403882
2018-07-27,464.0090026855469,473.22198486328125,458.2909851074219,469.6659851074219,1734259968,49.536809384090205,466.4951468334002,534.7791393823097
2018-07-28,469.6780090332031,471.593994140625,462.989013671875,466.89801025390625,1531890048,48.829893832686835,466.5335147782103,533.4349586074899
2018-07-29,466.9150085449219,470.3559875488281,462.7120056152344,466.6650085449219,1631910016,48.76712748332336,466.5460379940876,532.1127813785281
2018-07-30,466.8269958496094,467.9519958496094,448.6409912109375,457.08099365234375,2141590000,46.152624799643405,465.6446051996358,530.6270034037522
2018-07-31,457.2449951171875,457.2449951171875,430.4440002441406,433.86700439453125,1820680000,40.51560263562428,462.6181670277211,528.7109638194111
2018-08-01,433.8689880371094,435.4570007324219,410.4639892578125,420.74700927734375,1888060000,37.72540859413854,458.6304377181614,526.5730637294691
2018-08-02,420.8059997558594,425.03399658203125,410.3089904785156,412.6210021972656,1569300000,36.076693634261616,454.2485867161713,524.316587263485
2018-08-03,412.5669860839844,420.54901123046875,399.9100036621094,418.2619934082031,1722340000,38.089120246709854,450.8212921154124,522.2164962960536
2018-08-04,418.23699951171875,420.1860046386719,403.7760009765625,407.25201416015625,1466540000,35.73642219653831,446.67183707205464,519.939971897323
2018-08-05,407.34600830078125,413.71600341796875,402.4320068359375,410.5159912109375,1396820000,36.972983969345634,443.22842318051966,517.7731603985826
2018-08-06,410.5669860839844,414.5400085449219,403.31500244140625,406.6579895019531,1384880000,36.09343964614024,439.74552473494185,515.5728599847879
2018-08-07,406.8009948730469,411.4049987792969,376.0769958496094,380.2149963378906,1828350000,30.72575270424152,434.07595060188936,512.8925062492058
2018-08-08,379.8919982910156,380.6709899902344,353.7340087890625,356.6130065917969,2016080000,26.90003454184043,426.6985273628329,509.7978626916333
2018-08-09,356.97100830078125,370.9460144042969,353.614013671875,365.5880126953125,1616610000,30.429314293201536,420.87847834687864,506.9422220976468
2018-08-10,365.7760009765625,367.0450134277344,329.58599853515625,334.1759948730469,1699400000,25.764676628387004,412.6210989684185,503.5211086872586
2018-08-11,334.2640075683594,334.2640075683594,308.4880065917969,322.11199951171875,1790370000,24.235901934752867,404.00118473444707,499.92884909962413
2018-08-12,320.822998046875,328.5899963378906,318.60198974609375,319.57000732421875,1625420000,23.915536836489764,395.9601202191872,496.35738688624974
2018-08-13,320.2099914550781,323.5509948730469,284.9339904785156,286.4949951171875,1751190000,20.194180420519224,385.53487020947296,492.20169596012965
2018-08-14,286.364990234375,286.364990234375,254.64999389648438,278.9320068359375,2137850000,19.452604651116808,375.3822165548505,487.97853379925454
2018-08-15,280.3869934082031,303.5899963378906,280.1189880371094,282.364013671875,1878150000,20.865509928542124,366.52334008980523,483.9069591432668
2018-08-16,282.7409973144531,298.47601318359375,280.9280090332031,288.0459899902344,1552970000,23.253511232963096,359.0493067469889,480.0285241105335
2018-08-17,287.6830139160156,316.1700134277344,287.34600830078125,315.72900390625,1995460000,33.69769601426515,354.92356361929944,476.7750682649041
2018-08-18,316.7909851074219,320.4460144042969,286.5509948730469,295.81201171875,1764020000,30.49831820399184,349.29389200972327,473.19164140260403
2018-08-19,295.6700134277344,307.0979919433594,291.3320007324219,300.8340148925781,1447910000,32.2364313434987,344.67866561761423,469.7786190954748
2018-08-20,301.3810119628906,304.37200927734375,273.510986328125,274.31500244140625,1413790000,28.24065572020187,337.97736436273726,465.90805242905765
2018-08-21,273.33099365234375,285.9700012207031,273.33099365234375,281.9440002441406,1164120000,30.88137707653592,332.6408534942995,462.2651999105444
2018-08-22,281.9679870605469,297.4859924316406,264.99798583984375,271.34100341796875,1507660000,29.277039905540697,326.80277253464897,458.4845227522756
2018-08-23,271.74798583984375,279.5459899902344,271.0899963378906,277.10400390625,1271160000,31.35385758783056,322.06955647480146,454.89282930978004
2018-08-24,278.1109924316406,283.302001953125,273.8599853515625,282.9670104980469,1450170000,33.48300396761557,318.3455044770153,451.4883576501418
2018-08-25,283.281005859375,283.5150146484375,278.47100830078125,279.64599609375,1208360000,32.86437764398771,314.6598370119424,448.0855386094211
2018-08-26,279.5249938964844,279.5249938964844,272.4440002441406,275.1969909667969,1206650000,32.015358046019344,310.90147072192855,444.66200301253747
2018-08-27,275.3500061035156,285.6029968261719,273.6499938964844,285.6029968261719,1406790000,36.149103098573214,308.49209225566597,441.5123197217183
2018-08-28,286.64898681640625,297.3999938964844,283.5719909667969,296.4989929199219,1513350000,40.22654102307423,307.3498923189284,438.64076869594015
2018-08-29,296.1629943847656,297.0710144042969,287.2869873046875,289.31201171875,1474460000,38.48951782000095,305.6319989284352,435.6837636072829
2018-08-30,289.75299072265625,291.2430114746094,275.21099853515625,284.1050109863281,1513100000,37.241211738973334,303.5818096006155,432.6822041494422
2018-08-31,284.1199951171875,284.5509948730469,278.51300048828125,283.0039978027344,1411910000,36.96957334251541,301.62201800081726,429.7182792712896
2018-09-01,283.4960021972656,301.1440124511719,283.4960021972656,295.34100341796875,1546630000,42.04463654271238,301.023826135784,427.0573431157783
2018-09-02,295.4530029296875,298.6860046386719,290.9259948730469,294.3710021972656,1321050000,41.76137232884929,300.3902238559251,424.42989082036223
2018-09-03,295.1809997558594,295.59100341796875,287.4320068359375,289.2590026855469,1394490000,40.230909772244964,299.3301075539843,421.75323957016786
2018-09-04,289.2969970703125,291.5799865722656,284.2550048828125,285.7229919433594,1554870000,39.16712054680751,298.0341917815439,419.05957130033005
2018-09-05,286.0450134277344,288.1629943847656,232.33099365234375,232.33099365234375,2390390000,27.432161363113604,291.7767443406677,415.36197570334025
2018-09-06,231.6479949951172,231.7550048828125,218.1230010986328,230.21499633789062,2097310000,27.08754825178209,285.91372072135556,411.6956988842224
2018-09-07,229.53500366210938,233.89599609375,217.0749969482422,217.2030029296875,1678260000,25.016940165531512,279.36984283643477,407.8443583702712
2018-09-08,217.91200256347656,220.36700439453125,193.25900268554688,197.9510040283203,1517200000,22.31308710957462,271.61566771185244,403.688054323896
2018-09-09,198.38499450683594,207.66600036621094,188.30599975585938,196.9239959716797,1585980000,22.17609510614327,264.5021751651693,399.5937165347432
2018-09-10,197.8509979248047,201.88299560546875,189.58399963378906,197.07899475097656,1502960000,22.253280527588426,258.08091988762715,395.5835240241735
