Open,High,Low,Volume,Close
975.75,1075.390015,956.3250122,6683149824,997.7199707
995.1539917,1060.709961,994.6220093,4662219776,1041.680054
1043.01001,1153.170044,1043.01001,5569880064,1153.170044
1158.26001,1266.930054,1016.049988,8450970112,1148.530029
1146,1320.97998,1145.48999,7965459968,1299.73999
1300.339966,1417.380005,1226.599976,9214950400,1255.819946
1268.089966,1337.300049,1135.170044,7235899904,1154.930054
1158.290039,1296.040039,1120.089966,5222300160,1273.199951
1270.469971,1432.880005,1270.469971,5746760192,1396.420044
1397.47998,1400.560059,1286.209961,4841630208,1366.77002
1365.209961,1390.589966,1290.599976,4781100032,1291.920044
1292.630005,1292.630005,875.5449829,8405139968,1053.689941
1061.339966,1090.22998,780.9219971,8545160192,1014.25
1016.440002,1100.310059,967.7589722,5938319872,1036.280029
1028.819946,1093.219971,1003.710022,4084450048,1039.099976
1044.949951,1167.109985,1044.949951,3975190016,1155.150024
1155.680054,1155.680054,1021.5,3378089984,1049.579956
1055.349976,1089.099976,930.7410278,3810099968,1003.26001
1004.169983,1023.22998,920.539978,3556699904,986.2290039
987.4769897,1062.439941,965.8079834,3944039936,1058.780029
1063.219971,1104.660034,1034.73999,4050190080,1056.030029
1052.699951,1080.599976,996.7839966,3617690112,1055.170044
1055.75,1121.97998,1042.119995,3002870016,1107.069946
1111.780029,1257.77002,1111.780029,5372329984,1246.01001
1246.699951,1256.699951,1169.079956,3715079936,1182.359985
1184.130005,1184.630005,1058.969971,4107859968,1071.130005
1071.089966,1128.660034,1034.5,3757560064,1118.310059
1119.369995,1161.349976,984.8189697,5261680128,1036.790039
1035.77002,1035.77002,757.9799805,6713290240,915.7849731
919.2109985,991.9429932,847.6900024,3243480064,964.0189819
964.6669922,969.0319824,805.0640259,2997090048,834.6820068
834.9580078,856.6459961,644.598999,4269530112,697.9509888
707.7369995,796.4390259,574.4190063,6518269952,793.1220093
790.4279785,851.2000122,723.4329834,3896179968,757.0679932
755.8430176,845.0859985,755.8430176,3708189952,817.8070068
818.4799805,884.0040283,788.8339844,2495820032,883.8649902
882.46698,917.4000244,825.5770264,2930530048,860.414978
859.2880249,859.2880249,788.2219849,2486650112,814.6599731
817.5079956,875.9370117,817.5079956,2243450112,868.7069702
869.2930298,870.7089844,828.8369751,2081170048,845.2579956
844.2789917,926.4290161,844.2789917,2818370048,923.5609741
923.7280273,951.947998,911.1110229,2900100096,936.9760132
934.7860107,950.0050049,917.8480225,2369449984,944.210022
944.7479858,976.5949707,940.7540283,2525720064,974.1149902
973.348999,982.9329834,915.4450073,2567290112,923.9210205
921.6680298,957.7769775,921.5540161,2169019904,943.8649902
943.5670166,965.2650146,892.9539795,2545260032,895.3709717
894.1350098,912.375,830.5629883,2531729920,849.9710083
849.2620239,875.9260254,802.6680298,2150370048,812.8449707
811.585022,886.3179932,794.7910156,2334820096,864.1890259
861.5930176,879.5310059,818.5499878,1926579968,840.5150146
839.4589844,853.1459961,822.3809814,1646960000,844.8099976
845.2780151,880.3920288,842.3189697,2044480000,869.3150024
870.3649902,896.2589722,867.0969849,2053980032,878.2650146
877.934021,890.1079712,855.1240234,1963980032,855.1989746
856.0120239,880.302002,851.9199829,1868519936,872.2000122
871.7639771,876.3779907,852.4219971,1894419968,856.8530273
856.7109985,868.4539795,855.2069702,1699369984,857.2249756
856.1859741,867.9500122,840.2800293,1697939968,866.6779785
866.8460083,869.9199829,853.5200195,1898489984,853.684021
853.8170166,853.8170166,809.9310303,1943069952,816.9509888
816.2709961,825.6069946,726.5469971,2175419904,752.8309937
752.5700073,773.7670288,696.1690063,1891640064,704.5960083
702.1970215,729.1560059,648.1069946,2233019904,728.9160156
730.1599731,748.0310059,682.6950073,1532960000,686.8900146
685.3120117,735.8309937,668.1229858,1562680064,723.3389893
724.4060059,742.5139771,683.2680054,1764999936,699.8309937
698.1530151,713.7349854,682.3499756,1425959936,690.8270264
691.2189941,702.7839966,594.0999756,1810560000,614.2910156
614.8389893,620.6160278,579.5050049,1770460032,611.3040161
611.7780151,623.1680298,587.8619995,1417350016,601.6660156
601.6779785,609.151001,549.0960083,1267810048,552.7789917
551.6400146,551.6400146,460.0880127,2685499904,538.6439819
546.6259766,558.0999756,519.1229858,2046790016,556.7260132
556.7219849,567.0900269,521.2039795,1833680000,557.1749878
559.0999756,589.6069946,550.5720215,1781270016,561.7319946
562.1030273,577.565979,523.0889893,1523459968,539.7020264
539.8640137,540.4869995,512.1270142,1596349952,539.6190186
542.5720215,545.382019,526.0800171,1300009984,526.4390259
522.7030029,535.8209839,515.6589966,1151170048,524.2869873
524.2869873,526.3790283,470.4400024,1638880000,489.9509888
489.5899963,491.4590149,449.9710083,1617939968,450.1159973
450.2909851,466.2109985,444.8609924,1514179968,446.2789917
448.0750122,450.8129883,385.8129883,1970230016,385.9679871
385.9049988,409.9289856,368.6329956,1878130048,394.644989
395.0039978,418.4679871,392.9530029,1323920000,396.4570007
397.2539978,400.5280151,363.8049927,1256930048,379.6069946
379.6990051,395.17099,377.5929871,1102259968,386.4249878
387.3120117,418.9679871,383.5320129,1363399936,416.8930054
416.4849854,417.4719849,375.3099976,1287730048,380.5429993
379.946991,387.7160034,369.8160095,1210680064,383.2319946
382.7309875,385.1950073,366.9110107,967105984,370.2850037
370.3800049,393.0589905,369.9360046,951475008,385.3139954
385.7430115,402.5899963,385.6019897,948488000,400.5079956
400.8569946,429.2510071,390.6099854,1478390016,398.526001
399.4110107,415.8880005,393.8789978,1196000000,414.2430115
415.0239868,430.5400085,412.4710083,1439040000,430.5400085
430.1610107,493.0580139,417.4129944,2519360000,492.9410095
493.1600037,526.4699707,482.6589966,2419249920,492.7349854
492.5799866,512.0239868,488.2789917,1519079936,501.4779968
502.8800049,531.7020264,502.8800049,1726089984,531.7020264
532.0739746,534.1970215,500.25,1758979968,511.1470032
511.144989,518.0310059,502.5639954,1760359936,502.8940125
503.3089905,525.09198,503.0450134,1762940032,524.7890015
524.0380249,567.8889771,523.2620239,2256869888,567.8889771
567.9890137,618.7150269,560.28302,2849469952,615.7180176
616.0040283,621.8880005,578.5499878,2612460032,605.3950195
606.1190186,640.7670288,593.8690186,2426269952,621.8599854
621.1989746,646.7000122,621.0349731,2386830080,642.5479736
643.3980103,708.875,643.3980103,3581860096,708.15802
707.0620117,707.0620117,600.2119751,4216140032,615.4160156
618.0789795,663.1810303,604.007019,2984009984,662.809021
662.1090088,684.867981,647.0319824,2598129920,647.0319824
644.6459961,691.4420166,644.6459961,2496659968,683.6779785
683.9119873,697.7559814,670.5130005,2740559872,688.8809814
689.7609863,694.4390259,666.1170044,2853100032,669.9240112
670.4630127,674.4030151,637.539978,2678960128,673.6129761
674.0750122,688.84198,667.4199829,2822269952,687.1489868
686.5910034,784.3410034,686.5910034,4210939904,779.5430298
776.7750244,803.7459717,762.632019,3533410048,785.6240234
784.5830078,827.4550171,784.2369995,3035040000,816.1199951
816.0880127,835.0570068,764.8829956,3105570048,792.3109741
793.3389893,795.7579956,710.1779785,4316120064,753.7249756
755.0089722,774.2490234,728.1290283,2920489984,752.8569946
752.9019775,759.5289917,718.4719849,2877870080,752.2750244
752.5789795,766.7479858,726.6640015,2748950016,727.2769775
727.0130005,736.9769897,669.8250122,3290080000,679.5859985
679.8770142,691.4110107,644.065979,2668480000,686.0479736
687.1749878,741.3120117,675.3189697,2362500096,733.4959717
732.7329712,742.1699829,695.7919922,3005110016,730.5490112
731.1430054,739.052002,700.9949951,2523069952,708.8709717
708.0869751,710.2000122,682.5410156,2476130048,707.0499878
708.7180176,718.8330078,668.8339844,2350619904,672.6569824
672.1019897,695.0310059,663.809021,2305740032,694.3670044
695.0720215,715.5780029,686.7910156,2021549952,696.5300293
697.9229736,723.7529907,692.6690063,2156910080,715.3690186
717.1929932,719.2780151,692.4940186,2005170048,699.2219849
700.1779785,700.9760132,644.026001,2230469888,647.7410278
646.6699829,651.6359863,572.9520264,2995429888,583.585022
584.5360107,610.8179932,557.2059937,2791099904,601.7550049
602.1400146,617.1859741,575.6240234,2110919936,586.7340088
587.4260254,606.1749878,583.5120239,1694300032,587.2800293
588.5200195,590.3280029,562.8660278,1788790016,572.6680298
573.0449829,576.0490112,512.552002,2356900096,516.0360107
516.1480103,572.2639771,516.1480103,2330820096,565.3880005
566.8300171,583.1359863,545.4310303,2053970048,559.5900269
558.4970093,585.5380249,557.065979,1985040000,577.6450195
578.6719971,589.0930176,567.664978,1945890048,580.0430298
580.4290161,597.0770264,577.3220215,1880390016,591.8079834
591.2589722,624.5130005,591.2589722,1832550016,618.3289795
619.4370117,623.4290161,583.7470093,1903430016,592.9849854
593.4060059,611.3300171,580.9819946,1844269952,609.3029785
610.2620239,611.6430054,596.3959961,1756530048,607.1240234
607.6870117,616.1439819,601.6929932,1880140032,605.1870117
605.4429932,608.8109741,595.5930176,1637779968,601.0770264
600.9050293,608.5830078,597.5620117,1519309952,597.5620117
594.3449707,594.3449707,511.8890076,2234880000,526.4790039
524.8569946,536.8579712,515.2689819,1982119936,533.2839966
532.710022,538.9550171,491.2349854,1932760064,496.8429871
498.0180054,501.9049988,459.0039978,2080130048,477.493988
478.381012,523.5449829,467.4660034,2458650112,519.7420044
520.4799805,521.3049927,487.4689941,1808269952,491.0039978
490.4140015,503.2229919,488.8510132,1314109952,499.6419983
499.4599915,507.6409912,498.6480103,1264870016,500.447998
499.3829956,521.7960205,494.0660095,1513869952,518.8909912
519.0230103,542.3530273,516.3120117,1726569984,537.9569702
538.5059814,541.0150146,519.3690186,1596290048,536.2680054
536.4470215,543.71698,524.2589722,1462070016,527.3670044
527.1939697,527.1939697,456.8770142,2226030080,465.8169861
466.2739868,479.1289978,462.3930054,1651379968,474.519989
474.7680054,475.3590088,426.4689941,2490579968,457.6719971
455.9360046,470.3439941,448.8959961,4007950080,460.3099976
460.7330017,461.2130127,432.7720032,1356560000,432.7720032
432.243988,444.2430115,424.8389893,1368940032,442.3649902
442.2900085,443.6180115,419.6830139,1360790016,422.3649902
422.5870056,441.7929993,407.946991,1564499968,436.0090027
436.2090149,458.7969971,436.2090149,1475939968,455.1799927
455.2420044,457.1390076,446.3850098,1511730048,453.9179993
453.8240051,479.1300049,447.1109924,1625789952,475.3469849
475.3859863,483.8540039,462.5820007,1683939968,464.1950073
464.151001,481.4360046,455.1849976,1549769984,467.3179932
467.2869873,483.2250061,464.6289978,1828610048,474.4119873
474.3569946,479.6520081,457.6149902,1627609984,474.0119934
474.0570068,491.6600037,466.8359985,1358360064,491.6600037
492.0679932,503.1990051,488.4169922,1344560000,489.118988
488.8779907,490.8519897,475.1749878,1533799936,476.6820068
476.1619873,478.3179932,433.9599915,1789069952,434.4240112
434.5150146,447.3160095,429.5069885,1422470016,446.5180054
446.5020142,446.5020142,422.8099976,1495440000,430.0740051
430.7409973,442.3630066,430.7409973,1489670016,434.0270081
434.5109863,439.4339905,431.473999,1235820032,436.0859985
435.8829956,454.0010071,433.92099,1350160000,449.8500061
450.4249878,480.6579895,446.7980042,1858680064,480.6579895
480.0769958,508.7799988,468.9150085,2288100096,501.0020142
500.8380127,513.4329834,474.3590088,2371559936,480.5130005
480.6279907,483.2399902,465.1419983,2068739968,469.618988
469.3070068,469.3070068,443.6929932,1821350016,450.697998
450.6789856,468.0830078,445.776001,1504310016,462.4360046
462.4379883,470.8980103,458.118988,1338589952,459.6570129
459.4389954,469.7659912,449.7279968,1596999936,450.8529968
451.1359863,481.1419983,450.5650024,2287520000,479.3729858
479.9060059,482.8680115,466.473999,1930780032,472.4930115
472.3309937,483.6960144,461.4240112,1621560064,464.0369873
464.0090027,473.2219849,458.2909851,1734259968,469.6659851
469.678009,471.5939941,462.9890137,1531890048,466.8980103
466.9150085,470.3559875,462.7120056,1631910016,466.6650085
466.8269958,467.9519958,448.6409912,2141590000,457.0809937
457.2449951,457.2449951,430.4440002,1820680000,433.8670044
433.868988,435.4570007,410.4639893,1888060000,420.7470093
420.8059998,425.0339966,410.3089905,1569300000,412.6210022
412.5669861,420.5490112,399.9100037,1722340000,418.2619934
418.2369995,420.1860046,403.776001,1466540000,407.2520142
407.3460083,413.7160034,402.4320068,1396820000,410.5159912
410.5669861,414.5400085,403.3150024,1384880000,406.6579895
406.8009949,411.4049988,376.0769958,1828350000,380.2149963
379.8919983,380.67099,353.7340088,2016080000,356.6130066
356.9710083,370.9460144,353.6140137,1616610000,365.5880127
365.776001,367.0450134,329.5859985,1699400000,334.1759949
334.2640076,334.2640076,308.4880066,1790370000,322.1119995
320.822998,328.5899963,318.6019897,1625420000,319.5700073
320.2099915,323.5509949,284.9339905,1751190000,286.4949951
286.3649902,286.3649902,254.6499939,2137850000,278.9320068
280.3869934,303.5899963,280.118988,1878150000,282.3640137
282.7409973,298.4760132,280.928009,1552970000,288.04599
287.6830139,316.1700134,287.3460083,1995460000,315.7290039
316.7909851,320.4460144,286.5509949,1764020000,295.8120117
295.6700134,307.0979919,291.3320007,1447910000,300.8340149
301.381012,304.3720093,273.5109863,1413790000,274.3150024
273.3309937,285.9700012,273.3309937,1164120000,281.9440002
281.9679871,297.4859924,264.9979858,1507660000,271.3410034
271.7479858,279.54599,271.0899963,1271160000,277.1040039
278.1109924,283.302002,273.8599854,1450170000,282.9670105
283.2810059,283.5150146,278.4710083,1208360000,279.6459961
279.5249939,279.5249939,272.4440002,1206650000,275.196991
275.3500061,285.6029968,273.6499939,1406790000,285.6029968
286.6489868,297.3999939,283.571991,1513350000,296.4989929
296.1629944,297.0710144,287.2869873,1474460000,289.3120117
289.7529907,291.2430115,275.2109985,1513100000,284.105011
284.1199951,284.5509949,278.5130005,1411910000,283.0039978
283.4960022,301.1440125,283.4960022,1546630000,295.3410034
295.4530029,298.6860046,290.9259949,1321050000,294.3710022
295.1809998,295.5910034,287.4320068,1394490000,289.2590027
289.2969971,291.5799866,284.2550049,1554870000,285.7229919
286.0450134,288.1629944,232.3309937,2390390000,232.3309937
231.647995,231.7550049,218.1230011,2097310000,230.2149963
229.5350037,233.8959961,217.0749969,1678260000,217.2030029
217.9120026,220.3670044,193.2590027,1517200000,197.951004
198.3849945,207.6660004,188.3059998,1585980000,196.923996
197.8509979,201.8829956,189.5839996,1502960000,197.0789948
198.177002,198.5059967,180.595993,1568900000,185.0659943
185.4230042,185.5870056,170.2570038,1874850000,183.3309937
183.6790009,214.0019989,183.6790009,2330720000,211.3540039
212.6690063,222.7940063,204.8710022,2232190000,211.7489929
209.8139954,226.6040039,209.6060028,1670490000,223.0740051
222.8029938,222.8029938,211.1179962,1502260000,220.5890045
221.5820007,224.2610016,195.3079987,2019910000,197.875
197.0950012,213.3569946,195.9340057,1800640000,209.9750061
209.4720001,213.8710022,201.6560059,1733330000,209.9689941
210.2879944,224.8179932,207.7890015,1782070000,224.5910034
225.2510071,248.3880005,221.5670013,2836200000,246.5839996
247.3370056,251.1959991,233.8099976,1921820000,240.4799957
240.9920044,247.4640045,237.8569946,1693470000,244.3300018
244.8439941,245.1080017,227.4900055,1748740000,228.7299957
228.3269958,228.3269958,206.4900055,2120360000,218.5050049
218.6470032,221.4369965,209.1130066,1756100000,215.8470001
215.4400024,230.6069946,212.654007,2030320000,228.4940033
229.0410004,231.7480011,218.6690063,2018120000,222.4019928
221.7050018,234.0140076,216.0780029,2208720000,231.6349945
231.3289948,236.9859924,228.4450073,1765560000,232.8480072
233.2200012,234.1450043,226.9450073,1597500000,230.7680054
231.1000061,231.1670074,225.8379974,1542080000,227.1809998
226.4069977,226.4579926,213.970993,1683930000,220.4889984
220.4459991,226.147995,220.0899963,1479500000,222.2180023
222.2669983,228.3190002,220.9570007,1547330000,227.6009979
227.552002,227.9259949,224.2460022,1505070000,225.1199951
225.4349976,226.3699951,222.9960022,1470480000,226.1190033
226.5090027,230.7649994,224.5570068,1470740000,229.2550049
229.7100067,230.1609955,226.401001,1405130000,227.9819946
227.6150055,227.7070007,224.4949951,1384040000,225.7689972
225.6100006,225.6100006,189.2830048,2167620000,189.4989929
188.7070007,199.401001,188.7070007,1487900000,196.727005
196.3639984,201.279007,196.3639984,1167610000,199.8410034
199.6909943,201.8269958,195.2429962,1169260000,195.7149963
195.2700043,222.1179962,194.1589966,2865830000,209.7039948
209.628006,212.1730042,207.9839935,1532280000,210.1199951
210.2169952,211.125,205.9279938,1444130000,207.0829926
207.404007,208.4700012,201.7429962,1365860000,203.352005
203.2570038,204.6629944,201.8439941,1264480000,203.727005
203.5149994,206.2220001,203.0850067,1238780000,205.4299927
205.3899994,208.1549988,204.6210022,1190300000,205.1419983
205.173996,206.9320068,203.3769989,1328980000,204.0440063
204.0160065,205.151001,201.9109955,1237490000,204.3359985
204.1269989,205.5809937,203.3540039,1102220000,203.852005
203.8679962,204.1320038,201.822998,1102900000,202.7189941
202.3359985,204.7799988,201.5509949,1161310000,203.3289948
203.3560028,206.0820007,203.1260071,1084810000,204.2100067
204.5099945,205.9190063,203.522995,1139140000,205.3659973
205.173996,205.5970001,195.7339935,1517230000,197.246994
197.2030029,198.121994,196.3509979,1363500000,197.5559998
197.6490021,198.3379974,196.5310059,1442380000,197.3809967
197.5370026,203.7539978,197.3280029,1336700000,198.871994
198.9819946,201.2689972,198.7550049,1451870000,200.6349945
200.7400055,200.7400055,199.5249939,1307150000,200.1860046
200.1580048,211.2720032,198.9859924,1749300000,207.4859924
207.1000061,210.8190002,206.572998,1613510000,209.0910034
209.473999,218.4519958,207.8939972,1856940000,218.4519958
218.8990021,221.6519928,216.7960052,1927830000,217.1829987
217.3269958,218.3379974,212.1990051,1769080000,212.2310028
211.9869995,213.3159943,209.5149994,1554750000,210.0740051
209.9750061,213.8569946,209.8049927,1377760000,212.5330048
212.4790039,212.9989929,208.8679962,1501600000,211.3399963
211.5130005,212.6230011,208.923996,1452380000,210.4179993
210.1490021,210.5149994,206.1349945,1610260000,206.826004
206.5339966,207.0449982,174.0839996,2595330000,181.3970032
181.8990021,184.2510071,170.1889954,2638410000,180.8059998
180.8650055,181.3500061,173.1260071,2015330000,175.177002
175.3600006,175.8509979,172.8690033,1832800000,174.0010071
174.1750031,179.1519928,174.1750031,1810920000,177.0670013
177.1790009,177.1790009,147.8509979,2745160000,149.1750031
148.8110046,151.253006,126.3600006,3134410000,130.3390045
131.1419983,138.8899994,125.7580032,2685930000,136.701004
136.8110046,137.7400055,126.7060013,1792150000,126.7060013
126.4189987,127.0279999,119.5589981,1998010000,123.2959976
123.3040009,126.788002,110.8249969,1800960000,113.4940033
113.1259995,118.8809967,101.7699966,2466750000,116.4499969
116.3430023,118.2009964,104.8929977,2139490000,108.3349991
107.913002,111.8420029,102.4520035,2320010000,110.0100021
110.197998,126.0479965,110.197998,2673470000,122.4380035
122.72155,123.2297211,115.2976913,2196099151,117.5426483
117.728096,119.4237671,111.7449646,2020748396,113.1714172
113.3977585,120.8414536,111.6191254,2131475768,118.6355591
118.2681503,120.5620499,116.092041,1856199149,116.3889008
116.3787613,116.6190643,107.415657,1772756193,108.9250183
108.8031616,113.1429138,107.4027176,1748116495,110.2141876
110.3355179,110.5986099,102.4755554,1990157607,102.4755554
102.450592,104.1034927,91.76105499,2310716932,91.76105499
91.64983368,96.08984375,83.46971893,2554304530,93.29456329
93.41007996,97.05988312,86.82566833,1855759401,92.15963745
92.03543091,98.90003204,91.03128052,1875567180,95.14205933
94.99217224,96.25730133,90.6542511,1756437577,91.68565369
91.57893372,92.78232574,87.6884079,1707497898,88.94530487
88.61070251,92.24055481,88.26355743,1533050103,90.59329987
90.65522766,91.11160278,85.51831055,1754475622,86.53931427
86.63035583,87.14494324,83.22647858,1651491877,84.3082962
84.2796936,85.34274292,82.82988739,1496176898,84.44081116
84.46940613,87.56812286,84.46940613,1565817037,85.26210022
85.3821106,96.80505371,85.3821106,2101453024,95.13382721
95.10803986,101.3202362,92.96852112,2277514076,101.1124573
101.6838455,108.549057,100.6914597,2456482115,101.2685776
101.0904388,117.1701279,100.6399612,3063842618,116.2168732
115.8354034,119.094162,107.5847931,2632539990,109.4962311
109.4559402,116.7594986,107.5031662,2338772939,116.7594986
117.2738953,133.0753021,117.2738953,3579715061,130.7652588
130.6416626,157.6687012,130.6416626,4370343387,140.2380066
140.9975891,140.9975891,125.1132889,3298280609,129.8443451
129.8888245,136.6772461,126.2929077,2720469126,131.8656311
131.923584,132.677063,115.6501007,2612804378,116.5759125
116.898201,137.6470184,115.6931305,3130201009,137.6470184
138.4687805,147.0343323,134.5701752,3169029972,138.0183411
137.6274567,140.6890869,133.9823303,2660086834,139.8594513
140.0310669,140.1811523,132.5193939,2358360234,133.3682556
133.4181519,141.3975067,132.6507111,2258709868,140.8194122
141.519516,156.9291382,140.6509552,3328240369,155.0476837
155.1960449,155.8630524,147.1983643,2676164880,149.1350098
148.9128876,156.8789825,147.9071045,3126192535,154.5819397
154.3374176,160.8248901,154.3374176,3338211928,155.6385956
155.8042297,159.3714447,152.0859222,3231294371,157.7462006
157.809494,158.4504242,151.1507263,2712108388,151.6992188
151.9675446,153.6257782,148.6695404,2459808140,150.3596344
150.5546875,153.6222534,150.2883759,2369241197,150.8031158
150.8435059,152.1482697,126.5293732,3397734456,128.6251831
127.8139648,130.1659393,125.2449417,2667585234,127.5483246
127.5280838,128.6661224,125.4467545,2212109224,125.9665298
125.9072266,126.2678757,116.085968,2268263944,116.8978043
116.9790955,130.8567352,116.9675598,2798085735,129.0687256
129.1726837,130.7435608,120.3115234,2735449164,122.0327148
121.8092422,127.118248,121.4414139,2746469340,123.5470657
123.5735397,124.2707214,120.8170319,2594091285,123.7419205
123.6546555,123.8416901,120.2418976,2305389800,121.0102615
121.6144257,125.9042282,121.1610336,3048261797,124.5190201
124.6324005,125.0703888,118.7023239,2964108269,119.4748306
119.6364594,119.7154388,116.1574402,2421720343,117.1578522
117.1107559,119.6643448,114.6766815,2552507405,118.747551
118.7138138,119.4227982,116.3766479,2556952198,117.4526062
117.4627838,118.0321045,116.0067978,2520843420,117.3628845
117.5949554,117.8029938,115.8301544,2606881898,116.3783417
116.3735275,118.0841141,115.9805756,2412181169,116.488739
116.5103149,116.6854095,113.4052887,2775888287,113.4052887
113.2852325,113.6882324,103.3364639,3366895505,106.5899734
106.7219543,107.1657867,103.9992294,2900418606,105.5982132
105.4072037,109.45298,104.8437958,2874370355,108.9075394
108.9007721,110.4583588,106.5253525,2828796031,107.0610123
107.1476822,108.63871,105.0465012,2541271519,107.609787
107.4664154,110.6538773,106.7640152,2385157838,110.4302597
110.4903183,110.8273544,106.5639877,2519334757,107.4926682
107.625824,108.7010345,107.067421,2491888675,107.8216019
107.6281662,108.1347885,106.9098969,2515863999,107.4435196
107.5693054,107.5693054,102.9345627,2593048199,104.9192886
104.8357773,106.058876,104.4091339,2326764622,104.5353012
104.64505,119.8058167,104.1944351,3656841347,119.267746
119.2141113,120.6897354,118.0004044,2884650400,119.4308853
119.4089661,124.8536224,117.1057739,3148766590,124.806488
124.8715363,124.8715363,120.3117523,3222473887,121.2983932
121.1785736,123.4682999,119.6000214,3149576429,122.5722885
122.5442886,125.5506973,121.6124954,3386585799,122.5536041
122.4169846,124.4519882,121.3348923,3331701628,121.3902054
121.4536972,123.6601257,121.3719177,3021741615,122.1003876
122.3964539,124.1348114,122.2953033,2905833287,123.2602158
123.1820831,134.4600983,123.0916138,4236081130,133.598877
133.032547,147.6865845,133.0019379,5387525773,146.0983734
146.398819,149.9299774,145.1284637,5310842625,145.3461914
145.1727295,149.5543365,142.502121,4500094965,149.5543365
149.3523254,149.3523254,144.5638123,3995766856,146.1308441
146.0732574,149.2686157,145.206543,3731099284,149.092453
148.6766205,159.1258698,147.3310547,4519468458,158.7954254
158.9024048,165.5496216,135.8526611,5957715043,135.8526611
135.4997253,142.5255737,135.4838409,4914392068,139.8228607
139.6460876,139.9764404,136.5796051,3791292839,138.0896759
138.0295715,141.3362274,131.6029205,4469776860,136.1259613
136.2830811,138.8471375,135.6575928,4535438953,136.7462463
136.8362427,138.9952698,136.4347839,3756124824,136.4436188
136.3500824,137.1847992,132.4363861,3747176425,134.206955
134.7861176,135.8492889,131.3288574,3454374053,132.2494202
132.1578827,132.7291412,125.4027023,4008171341,127.7741241
127.7929535,138.2299805,126.7352982,4764849990,137.8223877
137.9587402,139.9688263,136.1459198,4589054219,138.7893524
138.9423828,140.8578796,137.2731323,4339206292,138.0345001
138.3113556,139.4990997,133.5576935,4678816794,135.1270752
134.887558,139.1194153,134.677124,5011918715,137.965332
138.1804962,138.2703094,135.6856842,4578438499,136.7586823
136.8495331,137.3534088,133.1027985,4689807419,133.8340302
