Date,Open,High,Low,Adj Close,Volume,RSI,EMA_short,EMA_long
8/12/2022,23957.20313,24412.56641,23657.26563,24402.81836,27265804688,60.99876304,23197.50204,26069.47108
8/13/2022,24402.1875,24860.05078,24346.11523,24424.06836,22987346289,61.1276584,23314.31788,26036.88885
8/14/2022,24429.05664,24974.91406,24206.25977,24319.33398,22994133555,60.07913975,23410.0337,26002.87786
8/15/2022,24318.31641,25135.58984,23839.77539,24136.97266,35123501685,58.21624085,23479.26598,25965.92924
8/16/2022,24126.13672,24228.41602,23733.5,23883.29102,27753685646,55.64461243,23517.74456,25924.68888
8/17/2022,23881.31641,24407.05859,23243.35352,23335.99805,30931623076,50.48927338,23500.43536,25873.42768
8/18/2022,23341.03906,23563.83203,23177.60156,23212.73828,23747613147,49.38520576,23473.03564,25820.74076
8/19/2022,23213.3125,23213.3125,20868.84766,20877.55273,40509610260,34.20326251,23225.84679,25722.85585
8/20/2022,20872.8418,21350.80664,20856.73047,21166.06055,27595671000,36.77609334,23029.67668,25632.62228
8/21/2022,21160.39258,21668.8457,21103.19727,21534.12109,23102307723,39.98383949,22887.24281,25551.46384
